Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Output_1,Output_2,Output_3,Output_4,Output_5
-0.0898317777433695,-0.0254417317882293,-0.0146105387572164,-0.0023105916406453,-0.0574180311605512,-0.0076424081489119,-0.0311471491573896,-0.0146679754810288,-0.0070076623975795,-0.0152084185995236,-0.0259423169714759,-0.0423122896492859,-0.065878929043565,-0.017643540421199,-0.0151334300832605,-0.0252419897757291,-0.0074697807553804,-0.0448482506456024,-0.0078023792199655,-0.0533910103863614,-0.0403184687807711,-0.0433593550134064,-0.003933569111285,-0.0768992734215628,-0.0053429120801807,0.0505502066300153,0.0087929465320043,0.0090411475478239,0.0019815126450371,0.0072361860048554,0.0045864995223917,0.0092410066817695,0.0055717080702844,0.0046912542204148,0.0079785463245973,0.0125265127471224,0.0243508784077495,0.0387203091414774,0.0074530257537309,0.0117738585431733,0.0132159582514708,0.0036727935500784,0.0146242269758867,0.0021401807925333,0.0290261038172437,0.0186914375617345,0.0218069107619863,0.0026945843316059,0.0244216651176984,0.0030937911202313,0.0579147900361816,0.032946015149331,0.0428764958256676,0.111875487513366,0.0235985091039616
-0.0907276608829282,-0.026877047528246,-0.0146551640680323,-0.0023987957966605,-0.0523910936533802,-0.0080566860093488,-0.0299199768889446,-0.0154350338905177,-0.0060461063392061,-0.011405612905423,-0.0258473447790037,-0.0411217875934188,-0.0405429634500975,-0.0182585657817396,-0.014682394455947,-0.0240845580749512,-0.0064736731637228,-0.038318410814596,-0.0095893518396162,-0.0533724707907367,-0.040444814473952,-0.0428372259847899,-0.0047005482542769,-0.0771681778406744,-0.0105590251606923,0.0202157368000553,0.020743491258477,0.0061759754846503,0.0019103777472619,0.0382671229169486,0.0048037989501162,0.0077572723863623,0.0092697965815437,0.0032655289306329,0.0028191583698489,0.0109810606717854,0.0110527409106446,0.0273570775551969,0.0060305986443865,0.0095982270018782,0.0003879372557221,0.0020868091002256,0.0145287867610395,0.0055769079645512,0.0284611163021084,0.0192943019906912,0.0324803876906997,0.0016409906572006,0.0230448882299799,0.0058744986900366,0.0653363096283064,0.0410060545919459,0.0345236199339501,0.103218768596778,0.0196745189703232
-0.101841415353156,-0.0125130536341582,-0.0145819955812531,-0.0019077565284944,-0.0485911518710888,-0.008985239834466,-0.0275439242914833,-0.015595734515015,-0.0068811285290868,-0.0114708650155053,-0.027038056208185,-0.0400010250521561,-0.0437913440830015,-0.0181298326640239,-0.0135626126488319,-0.0230664952673472,-0.0131538027224806,-0.0465181126787214,-0.0190368467303978,-0.056250283282749,-0.0426737177901159,-0.03331167932145,-0.0039374822707417,-0.0690638266366358,-0.0218874251740135,0.0438523568139235,0.0022024745708566,0.0054769199977083,0.0024072441617536,0.025320143254363,0.005673117477011,0.0159030187712301,0.0097303010301047,0.0036191225474661,0.0039215100793487,0.0180320079862443,0.023740206555965,0.0075398000737316,0.0111397244288442,0.0018522180287165,0.0146313735308041,0.0005533245756683,0.0122264322043855,0.0117380032515735,0.0310533141695984,0.0116518410748959,0.0259348915766526,0.0001907026654263,0.0438665893316406,0.0035848654530037,0.06104916238161,0.0472472813783703,0.0406091971750287,0.0990535781991108,0.0255382832234863
-0.101474194906803,-0.0118787659989722,-0.0146319443487275,-0.0016115378262502,-0.0477767483406063,-0.0077732977575073,-0.0271143280406026,-0.0157819956935684,-0.0060227842938213,-0.0114796980397348,-0.0312441843187718,-0.0396287249979617,-0.0297801921854572,-0.0298109683889392,-0.0027836827469833,-0.0198447709443782,-0.0146486833946238,-0.0336397807259307,-0.0234351234980384,-0.0585288370660593,-0.0425573765258609,-0.0218599335425455,-0.0047490750484069,-0.0667352741815684,-0.0217576832293752,0.058065850402523,0.0100943007933683,0.0023231454354338,0.0003863513719579,0.0119487739220825,0.001834613281422,0.0221854221187386,0.0087267632412823,0.0015053823224848,0.0073127481968217,0.0098010769202392,0.0101724759246616,0.0177431247335056,0.0140932762903214,0.001292986125089,0.0089552524120077,0.0108346650431468,0.0093350552855512,0.0128805316365673,0.0374136900298304,0.0262652133591255,0.0045456150144383,0.0024441855275617,0.0481971370847981,0.0146505324017433,0.0715857171337251,0.045227303862809,0.0214073503973892,0.114262331119858,0.0317643559455109
-0.103496236951649,-0.0113653870824797,-0.0145183358406444,-0.0014678605750314,-0.0480286741257584,-0.0076227522354703,-0.0269138687346048,-0.0156487615563086,-0.005857786137088,-0.0115526795541213,-0.0312607718825259,-0.0393123855847667,-0.029812920732278,-0.0522930091769833,-0.0027025432747832,-0.0199492198656146,-0.0141856461897169,-0.0242866125637532,-0.0233216038923862,-0.0571438416068481,-0.042409757889871,-0.0144753840278224,-0.003986585168256,-0.0662803728162823,-0.0214519736933251,0.0532838345955223,0.007012386729397,0.0055336301620769,0.0009883173005521,0.0319175389499417,0.0054781590197122,0.007002811595089,0.0073701290235406,0.0021295117539579,0.0073011362056704,0.0072877069266161,0.0177361895253566,0.0209364446851594,0.0308529544228494,0.001698346301092,0.0078265539866142,0.008255036506804,0.0138381378675757,0.0119572003955333,0.027790649640305,0.0279674176000832,0.0070775130480794,0.0012424616122928,0.0373333951271255,0.012850697870041,0.0702105918004923,0.039243568211434,0.0298033417397896,0.117967272051782,0.0274394912151138
-0.107963319799273,-0.011241689437127,-0.0143729495344041,-0.0014386538596947,-0.0471673664452844,-0.0078168931856759,-0.0269390530340132,-0.0153512562871266,-0.0058085402593339,-0.0115296017760619,-0.0308608960786688,-0.0395068783186685,-0.0297703180427936,-0.0612713914315157,-0.0026406343165638,-0.0199411551052376,-0.0101449305116129,-0.0200849911102205,-0.0234051384161221,-0.0643337620845924,-0.042195067213728,-0.0143921281693513,-0.0040126656481813,-0.0662184354951478,-0.0215504109864637,0.0417882056144339,0.006677299513918,0.008419273163491,0.0014751984462587,0.0205653357464593,0.0049179246820417,0.0215681793458214,0.0085300079467252,0.0035540901192862,0.003839124973407,0.0090794001083896,0.0294927900984673,0.0207511726846312,0.0303014448696739,0.0018723376049017,0.0068931412829019,0.0007450560321353,0.0065687293782221,0.0092166785166842,0.0335076387991812,0.0274718113866623,0.0079464419085585,0.0017220386485407,0.0145431922434128,0.0174091856799133,0.0475817883495746,0.0503165196952914,0.0422655718307585,0.106449797224191,0.0303275562687917
-0.107685304674972,-0.0144217872720886,-0.0130352363396181,-0.0016431822636948,-0.0477716708105453,-0.0094554991600436,-0.0270483762732359,-0.0149870511641509,-0.0069332149007285,-0.0087409449242597,-0.0303298001013114,-0.0393949823709834,-0.0297682848895674,-0.0705094919618324,-0.0022857345289036,-0.0201261761684832,-0.0072409140192167,-0.0203052808067277,-0.0234870792328995,-0.0634448478836676,-0.0435419723911686,-0.013854202456298,-0.0047029649927865,-0.0661338791685192,-0.0211234276602224,0.0155839468861439,0.0064294165008731,0.0074403948335655,0.0026325262025928,0.0301220343708379,0.0017616664080756,0.0195709287683193,0.0104520762264321,0.0009854607575346,0.0024257992736149,0.0194791043241498,0.0113256906319884,0.0160942261032005,0.0525385219520235,0.0012878069560287,0.0134843656483106,0.0044996298955981,0.0167346708750169,0.0152882983460359,0.0413098949971765,0.0157553199712693,0.0037804689910773,0.0010267977561013,0.0455593058438971,0.0131343478382968,0.0727742535876154,0.0518379309288916,0.018272505199639,0.132694741596704,0.0350393214227224
-0.105671258830706,-0.0314826734278873,-0.0130548295937968,-0.0010315753126175,-0.0478823382597024,-0.0079978355611108,-0.0270778270676723,-0.0141948329609275,-0.0059670622167928,-0.0086501282085936,-0.0303132426295614,-0.0392164993843706,-0.0197886327755043,-0.0704410774641081,-0.0014627359609717,-0.0198375790665616,-0.0071555897062553,-0.026405544556811,-0.0231199420356621,-0.0649883628995399,-0.0425093196336509,-0.0135974005689656,-0.0039582799855979,-0.0659456150300555,-0.0207841346122054,0.0688441461748711,0.0185231774354381,0.008364106864373,0.0024062178991798,0.0314969366549092,0.0035583929959769,0.0150754933863761,0.0061566087702164,0.0035433144477959,0.0037948931918484,0.0094771489687934,0.0180963787995306,0.0119024175552814,0.0510052418754382,0.0016828523154708,0.0093873459428213,0.0009971793228716,0.0094595410791678,0.0134381949293526,0.014160726224182,0.0158506245534524,0.0116717784385759,0.0016904619961352,0.0411218155976472,0.0083306924591808,0.089878862083402,0.0482694344749661,0.0297464550244804,0.0976290801809993,0.0216025645589453
-0.0987987119048916,-0.0192142125343098,-0.0130387474589442,0.0002119284672477,-0.0472421433423375,-0.007733554857039,-0.0265493077865404,-0.0155848050165167,-0.0056366614877464,-0.0086117132620682,-0.0303207769702985,-0.0387485031520972,-0.0154618237253743,-0.0692873852340315,-0.0011853351220959,-0.0193606136641021,-0.0166528097282669,-0.0196804952900027,-0.0208595051916026,-0.0676104645900111,-0.0423013516431659,-0.0131531733846474,-0.004706084650015,-0.0660464221411375,-0.0206038008986322,0.0489632487288099,0.0040374453618852,0.0029138407941478,0.0008930491610975,0.0292956142280004,0.0057452150691425,0.0175140224481281,0.0048954120029331,0.0012941365318693,0.0048481222759782,0.0074215591569565,0.0172045021505009,0.0089460037835397,0.0325626178219187,0.0028099847567673,0.0123815871617968,0.0080045390456978,0.0052495228196925,0.0137634530424212,0.0278201528021328,0.0202311281271612,0.0077165453989248,0.0031304239022843,0.0247107058395868,0.0103554677052066,0.0533778509267581,0.0443067142222607,0.0290626237568831,0.105339623042476,0.0226250719320978
-0.0976459912105466,-0.0116546616309547,-0.0154664604126715,0.0011974828420871,-0.0474227857366515,-0.0077323945483263,-0.0436829174464867,-0.0164068543038881,-0.0074492692507311,-0.0086494396083236,-0.0140107033165006,-0.0379180498022999,-0.0109956194986638,-0.068883442068702,-0.0026501296007042,-0.0210601250630589,-0.0088334459047263,-0.0204973686734151,-0.0152584343511003,-0.0669993855578406,-0.042455240971718,-0.0124418711476619,-0.0038956911836483,-0.0662197439016492,-0.0202130556166416,0.036330113541363,0.007908606042898,0.0090703445902228,0.0014252109010149,0.0242025139310551,0.0051694630412033,0.0329614014578269,0.0045501484934731,0.004798216701435,0.0028686887637561,0.0023327885867601,0.0197419624729313,0.0077851315572285,0.0451885363442334,0.0026302757682075,0.0033434992004321,0.0055485045509317,0.0171347595864688,0.0051862560826011,0.0409704424923076,0.0077729885663527,0.0104326360372777,0.0022862221880647,0.0362565782783341,0.0125979172505423,0.0659184689817754,0.0608054346377972,0.0290842589710478,0.110708702723119,0.0177992564016894
-0.0955495708769007,-0.0102608312200162,-0.0281343263062018,0.0022554843960508,-0.047521593885689,-0.0077312342396136,-0.0487137699095362,-0.0162401720721739,-0.0184418936201152,-0.0090582009007134,-0.0104329627685165,-0.0372444619026086,-0.0105315347934749,-0.0682969916316645,-0.0045335288865594,-0.018694657181606,-0.0056782892333084,-0.0156433932794638,-0.0134542651528639,-0.0827712830670254,-0.0426140850924474,-0.0116204936163408,-0.0045421377855871,-0.066874731406513,-0.0199022833705294,0.0557883230897809,0.0066577911632109,0.0189161622567793,0.0008342794161329,0.0311476386302449,0.0017890441799366,0.033311318012643,0.010733336231622,0.0071789859699154,0.0025436611607501,0.0054354379629878,0.0113341295652418,0.0060585294855436,0.0197355685358823,0.0032252182353086,0.0164512876100744,0.0031335391326233,0.0136020835220811,0.0075446256552431,0.056900242435951,0.0290514806656013,0.0085519808531362,0.0020703470048084,0.0323451846491543,0.0064647064717253,0.0658764336666239,0.0703254611491755,0.0251164137053168,0.137054126523412,0.0144437176637828
-0.097869686139572,-0.0104247235170313,-0.0282539230300853,0.0028739563264109,-0.0474237698344705,-0.0095115442025532,-0.0483641728207333,-0.0162126871180704,-0.0196631716429379,-0.0137060293019746,-0.0064637215712844,-0.0127365240500294,-0.0101875685520265,-0.0688467980015453,-0.0043986029126149,-0.0171964529858471,-0.0058543450709474,-0.0124080276946388,-0.0131228885461473,-0.0819086699480285,-0.0423268574113069,-0.0112809061332434,-0.0043806004125145,-0.0673083023059611,-0.019785086401188,0.0571038592986788,0.004153796345491,0.0053172939499775,0.0006449774139157,0.0303893400195096,0.0024512591217291,0.0107999513670341,0.0088329682803249,0.0140063239854282,0.0018012325059928,0.003288392839227,0.0049057990122396,0.0069081726093413,0.0260894620326121,0.0055317121550381,0.0111072838479198,0.0010084983182483,0.0089351001290166,0.0086145710843424,0.0610273461645808,0.0022485303164284,0.010309066977179,0.0018786225380079,0.0343448454519467,0.0091329562753275,0.0627644624786385,0.047487342058985,0.0124058236377797,0.117857587114379,0.0142226711414742
-0.0988502487079335,-0.0092416243196862,-0.0279064167564983,0.0031341927661267,-0.0484280480969492,-0.0076336203301645,-0.0481930726888503,-0.0161858857804891,-0.0198887204396514,-0.0185349942828909,-0.0056752308810121,-0.01098687454213,-0.0099193379483321,-0.058470997266967,-0.0045811901300809,-0.0172055182638556,-0.0058879227819391,-0.0101412073795104,-0.014787816223536,-0.0833225771729286,-0.0330091560264262,-0.0109936385397367,-0.0041430064489695,-0.067614307061922,-0.0142616277340584,0.0661578210355411,0.0092915257412158,0.0121330491876675,0.0009343024715394,0.0342717496092376,0.0023137459377797,0.0197813401891052,0.0054883225252482,0.0120277375417033,0.0081210507488582,0.004157203185138,0.0102325241962064,0.0073214642583057,0.0419419238837888,0.0029881616892009,0.0152784131531307,0.0040124965248305,0.0062760335588829,0.0055586545193291,0.0104264941634402,0.0227726137355763,0.0067553128360085,0.0014407362414476,0.0330146735658483,0.0116308902499792,0.0743537501360325,0.05632736220942,0.0209196165501972,0.0887897232170051,0.0239091469512498
-0.0970647135559888,-0.0184871509704121,-0.0274691660290757,0.0030975035621637,-0.0642795563590349,-0.0077758628217571,-0.0515107903579944,-0.0146633649491502,-0.0152478404057682,-0.0185665732412736,-0.0061659967920698,-0.0034691735681738,-0.0097743319272081,-0.0489683539135384,-0.0042424036787944,-0.0183924211231134,-0.0058967774466868,-0.013042350926318,-0.0205659462409095,-0.083179918797064,-0.0235322312048935,-0.0108735469622228,-0.0049619545160351,-0.0782611114125107,-0.0039429273462962,0.0532855224671605,0.0026529557055444,0.0166061029813997,0.0011136784449512,0.02198089425807,0.0027945945640909,0.0048126402403209,0.0079350165083507,0.0074806143062141,0.011675418097951,0.0027044881871369,0.0047500334603512,0.0047554121119077,0.0358609767890939,0.0039231245643574,0.0108312101376707,0.0025698585451637,0.0085960022884776,0.0078065020662689,0.0555695739598729,0.0129821231327742,0.0112758485476557,0.0027541228691072,0.0234334205175684,0.0034873759109118,0.0539265204399475,0.0365373736708801,0.0162762036341884,0.123382027579604,0.0178674164757628
-0.0956009982136682,-0.016270725213688,-0.035694942112277,0.0029251388630504,-0.0797437626957651,-0.0077424698305241,-0.0469815649430732,-0.0142527985902826,-0.0153312574472813,-0.0193071442928602,-0.0064223451922605,-0.0027422010154826,-0.0280166082974728,-0.0448514636847682,-0.0050750422588509,-0.0183058132665274,-0.0060452325746788,-0.0122703390055656,-0.02039172386277,-0.0825570027575976,-0.0178942413205488,-0.0205114023035818,-0.0042073525496894,-0.0790508888578653,-0.0014970366799714,0.0246658600428827,0.0124380915596324,0.0194954457289338,0.0009126408663016,0.0181028868437078,0.0046581496507885,0.0363532257031242,0.0076976709879901,0.0050897282412743,0.0042296063028431,0.003415937509719,0.004296390881057,0.014514469442217,0.0252310729415792,0.0049019614781449,0.0105167226610466,0.0034785193253992,0.0089412431271384,0.007073959802964,0.0457426209782456,0.0008445530741552,0.013760371762139,0.0027033099683568,0.0289760239414716,0.0038965618053991,0.0626235694893267,0.0654292773529783,0.0138951718682646,0.104007285241195,0.0115421440623155
-0.0944397886966055,-0.0088098726023182,-0.0415677939717285,0.0023975071419077,-0.0765488261595722,-0.0093698500766325,-0.0422532418437026,-0.0143716136554232,-0.013835150768034,-0.0255394384136365,-0.0058959317149738,-0.0026451759660484,-0.0202882607107091,-0.0446680810606383,-0.0148857827389829,-0.0181447970826511,-0.0060238440512531,-0.0128618934834655,-0.0203814507707638,-0.0845074193901638,-0.017708118228179,-0.0311414558923781,-0.0049685163032073,-0.0311355182668351,-0.0040344548861829,0.0530970042787896,0.0043608733456184,0.0237581112864977,0.0013286636700636,0.0388244591502201,0.0035499355664526,0.0333722089361438,0.0081253247490868,0.0025998374899436,0.0166649254228154,0.0022280604379788,0.0054121686360662,0.0100531894979759,0.0308905840636479,0.0095616183444609,0.0092201148766088,0.0027390585613855,0.0131208543223638,0.0039268263767719,0.0266921329799404,0.0075722896938057,0.0091433261853849,0.0034001913146832,0.0076062574045164,0.0023882131466404,0.0503365390582561,0.0698610623355121,0.0149027927723359,0.0935152432222589,0.0212812045954035
